sheet_name,condition_number,voltage_V,duration_ms,duration_us,sample_index_in_sheet,signal_column,samz,samz_min_in_sheet,samz_max_in_sheet,hfo2_fraction,zro2_fraction,hfo2_percent,zro2_percent,x_in_Hf1_minus_x_ZrxO2,monoclinic_phase_fraction,orthorhombic_phase_fraction,tetragonal_phase_fraction,phase_fraction_sum,phase_fraction_sum_error,dominant_phase,dominant_phase_fraction
num6,6,674,7.6,7600.0,14,th:0.260_samz:-905,-905,-7747,147,0.13326577147200402,0.866734228527996,13.326577147200403,86.6734228527996,0.866734228527996,7.691367446552397e-05,0.1843869864546368,0.8155360998708976,0.9999999999999999,1.1102230246251565e-16,tetragonal,0.8155360998708976
num6,6,674,7.6,7600.0,15,th:0.260_samz:-378,-378,-7747,147,0.06650620724600964,0.9334937927539904,6.650620724600964,93.34937927539903,0.9334937927539904,2.01572926921167e-05,0.108856904334602,0.8911229383727058,1.0,0.0,tetragonal,0.8911229383727058
num6,6,674,7.6,7600.0,16,th:0.260_samz:147,147,-7747,147,0.0,1.0,0.0,100.0,1.0,2.907868956705149e-12,0.05948383687213666,0.9405161631249555,1.0,0.0,tetragonal,0.9405161631249555
num7,7,674,5.1,5100.0,1,th:0.260_samz:-7647,-7647,-7647,247,1.0,0.0,100.0,0.0,0.0,0.331618216117234,0.4067350585638539,0.261646725318912,0.9999999999999999,1.1102230246251565e-16,orthorhombic,0.4067350585638539
num7,7,674,5.1,5100.0,2,th:0.260_samz:-7121,-7121,-7647,247,0.933367114263998,0.06663288573600203,93.3367114263998,6.6632885736002025,0.06663288573600203,0.3098748842884768,0.4899070427148028,0.2002180729967203,0.9999999999999998,2.220446049250313e-16,orthorhombic,0.4899070427148028
num7,7,674,5.1,5100.0,3,th:0.260_samz:-6594,-6594,-7647,247,0.8666075500380035,0.13339244996199645,86.66075500380035,13.339244996199644,0.13339244996199645,0.2651869851743838,0.5839409884750737,0.1508720263505426,1.0,0.0,orthorhombic,0.5839409884750737
num7,7,674,5.1,5100.0,4,th:0.260_samz:-6068,-6068,-7647,247,0.7999746643020015,0.2000253356979985,79.99746643020015,20.002533569799848,0.2000253356979985,0.2193052628301867,0.6722642083103886,0.1084305288594248,1.0,0.0,orthorhombic,0.6722642083103886
num7,7,674,5.1,5100.0,5,th:0.260_samz:-5542,-5542,-7647,247,0.7333417785659995,0.26665822143400053,73.33417785659995,26.665822143400053,0.26665822143400053,0.172813298881701,0.7340040679800541,0.09318263313824512,1.0000000000000002,2.220446049250313e-16,orthorhombic,0.7340040679800541
num7,7,674,5.1,5100.0,6,th:0.260_samz:-5016,-5016,-7647,247,0.6667088928299975,0.33329110717000254,66.67088928299975,33.329110717000255,0.33329110717000254,0.1214085831211358,0.7712763163125647,0.1073151005662994,0.9999999999999999,1.1102230246251565e-16,orthorhombic,0.7712763163125647
num7,7,674,5.1,5100.0,7,th:0.260_samz:-4489,-4489,-7647,247,0.599949328604003,0.400050671395997,59.9949328604003,40.005067139599696,0.400050671395997,0.08692693999500985,0.7505798105798265,0.1624932494251637,1.0,0.0,orthorhombic,0.7505798105798265
